transactionId,productId,customerId,transactionDate,onlineOrder,orderStatus,brand,productLine,productClass,productSize,listPrice,standardCost,productFirstSoldDate
1138,88,1932,2017-08-18,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,38482.0
1139,61,1269,2017-04-18,False,Approved,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,41533.0
1140,48,369,2017-08-28,True,Approved,WeareA2B,Standard,medium,medium,1762.96,+ACQ-950.52,37220.0
1141,45,2735,2017-08-04,True,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,40649.0
1142,100,685,2017-09-19,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,+ACQ-206.35,33364.0
1143,0,2912,2017-05-02,False,Approved,OHM Cycles,Road,high,large,12.01,+ACQ-7.21,39880.0
1144,4,1288,2017-09-21,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,+ACQ-677.48,40784.0
1145,25,3146,2017-10-18,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,+ACQ-829.65,40553.0
1146,37,2508,2017-08-04,True,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,36146.0
1147,34,2092,2017-03-28,True,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,38216.0
1148,1,1671,2017-11-14,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,42688.0
1149,27,3211,2017-07-12,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,36361.0
1150,69,3084,2017-03-06,False,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,34996.0
1151,76,3454,2017-08-31,True,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,41922.0
1152,40,2772,2017-10-18,True,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,36498.0
1153,79,1114,2017-01-03,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,+ACQ-818.01,37873.0
1154,40,970,2017-11-27,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,37823.0
1156,97,631,2017-04-25,True,Approved,Solex,Standard,medium,large,202.62,+ACQ-151.96,42458.0
1157,64,2434,2017-02-17,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,41047.0
1158,24,3001,2017-05-14,False,Approved,Solex,Road,medium,large,1777.8,+ACQ-820.78,40670.0
1159,0,1237,2017-11-11,True,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,41245.0
1160,73,1722,2017-12-15,False,Approved,Solex,Standard,medium,medium,1945.43,+ACQ-333.18,37499.0
1162,57,2385,2017-07-24,True,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,33259.0
1163,85,2667,2017-08-29,True,Approved,WeareA2B,Standard,medium,medium,752.64,+ACQ-205.36,38482.0
1164,54,1676,2017-08-09,True,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,42226.0
1165,88,3045,2017-10-01,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,37539.0
1166,9,3410,2017-05-03,True,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,33549.0
1168,38,1493,2017-05-23,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,41167.0
1170,91,1406,2017-07-16,True,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,38193.0
1171,86,3360,2017-03-12,True,Approved,OHM Cycles,Standard,medium,medium,235.63,+ACQ-125.07,38206.0
1172,0,2099,2017-03-25,False,Approved,Trek Bicycles,Road,medium,medium,290.62,+ACQ-215.14,42218.0
1175,83,641,2017-01-05,False,Approved,Solex,Touring,medium,large,2083.94,+ACQ-675.03,41533.0
1176,92,1179,2017-07-26,True,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,35160.0
1177,15,1127,2017-08-16,False,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,38693.0
1178,72,2591,2017-01-28,True,Approved,OHM Cycles,Standard,medium,medium,912.52,+ACQ-141.40,42295.0
1179,54,1860,2017-05-09,True,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,37823.0
1180,2,145,2017-11-24,False,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,41245.0
1181,49,1013,2017-09-26,False,Approved,Solex,Standard,medium,large,1061.56,+ACQ-733.58,34170.0
1182,38,2576,2017-05-24,True,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,40618.0
1183,43,3339,2017-04-23,False,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,36498.0
1184,35,629,2017-10-23,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,42688.0
1185,78,1517,2017-05-23,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38193.0
1187,68,1951,2017-04-06,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,33879.0
1188,44,2327,2017-05-19,True,Approved,WeareA2B,Standard,medium,medium,1769.64,+ACQ-108.76,40672.0
1189,5,1411,2017-08-22,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,40784.0
1190,0,1405,2017-11-05,False,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,40784.0
1191,4,3354,2017-03-19,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,+ACQ-677.48,38216.0
1192,55,3157,2017-10-31,False,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,33259.0
1195,40,2874,2017-09-21,True,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,38750.0
1196,78,3439,2017-08-27,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38206.0
1198,84,690,2017-08-08,False,Approved,Trek Bicycles,Road,medium,medium,290.62,+ACQ-215.14,42218.0
1199,10,2583,2017-09-29,True,Approved,WeareA2B,Touring,medium,medium,1466.68,+ACQ-363.25,41701.0
1200,0,86,2017-06-21,True,Approved,OHM Cycles,Standard,low,medium,71.16,+ACQ-56.93,38647.0
1201,84,3241,2017-05-25,False,Approved,Trek Bicycles,Road,medium,medium,290.62,+ACQ-215.14,38206.0
1202,70,72,2017-08-10,False,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,36668.0
1203,1,1762,2017-05-23,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,41245.0
1204,94,3397,2017-05-28,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,41434.0
1205,44,2386,2017-11-22,False,Approved,WeareA2B,Standard,medium,medium,1769.64,+ACQ-108.76,40672.0
1206,49,177,2017-07-07,False,Approved,Solex,Standard,medium,large,1061.56,+ACQ-733.58,34170.0
1208,34,3052,2017-11-06,True,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,37698.0
1209,95,1731,2017-11-17,False,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,38206.0
1210,9,3048,2017-04-20,False,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,33549.0
1211,77,2719,2017-12-20,False,Approved,Norco Bicycles,Road,medium,large,1240.31,+ACQ-795.10,40553.0
1212,23,3250,2017-06-10,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,37626.0
1213,90,343,2017-05-27,False,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,38482.0
1214,0,215,2017-10-09,False,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,42172.0
1215,6,2372,2017-08-24,True,Cancelled,OHM Cycles,Standard,high,medium,227.88,+ACQ-136.73,37659.0
1216,61,3465,2017-07-29,True,Approved,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,36145.0
1218,15,1669,2017-11-01,False,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,40779.0
1219,87,1897,2017-02-14,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,+ACQ-707.40,36145.0
1221,56,2606,2017-09-18,True,Approved,Norco Bicycles,Mountain,low,small,688.63,+ACQ-612.88,34244.0
1222,93,1519,2017-10-09,False,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,35560.0
1223,58,1194,2017-08-06,False,Approved,OHM Cycles,Standard,medium,medium,912.52,+ACQ-141.40,42295.0
1224,30,1482,2017-05-07,False,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,33552.0
1225,79,3294,2017-10-29,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,+ACQ-818.01,37873.0
1226,6,1165,2017-02-25,False,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,33552.0
1228,53,2142,2017-07-12,False,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,35470.0
1229,75,690,2017-01-25,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,+ACQ-863.95,35455.0
1231,10,1398,2017-08-14,True,Approved,WeareA2B,Touring,medium,medium,1466.68,+ACQ-363.25,34556.0
1232,95,385,2017-05-04,True,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,42218.0
1233,6,2465,2017-04-26,False,Approved,OHM Cycles,Standard,high,medium,227.88,+ACQ-136.73,42560.0
1234,3,2046,2017-05-08,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,36498.0
1235,18,2478,2017-04-04,True,Approved,Solex,Standard,medium,medium,575.27,+ACQ-431.45,41345.0
1236,12,365,2017-02-10,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38193.0
1237,35,259,2017-12-03,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,42688.0
1238,0,1640,2017-02-27,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,+ACQ-173.18,33888.0
1239,73,2383,2017-02-18,False,Approved,Solex,Standard,medium,medium,1945.43,+ACQ-333.18,37499.0
1240,6,346,2017-04-26,True,Approved,OHM Cycles,Standard,high,medium,227.88,+ACQ-136.73,37659.0
1241,40,2538,2017-10-25,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,34143.0
1242,54,457,2017-04-03,True,Approved,WeareA2B,Standard,medium,medium,1807.45,+ACQ-778.69,33552.0
1243,69,2407,2017-08-04,True,Approved,Norco Bicycles,Road,medium,large,1240.31,+ACQ-795.10,35455.0
1244,50,3498,2017-02-21,True,Approved,WeareA2B,Standard,medium,small,175.89,+ACQ-131.92,37668.0
1246,53,1047,2017-01-16,False,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,35470.0
1247,81,1812,2017-04-14,False,Approved,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,33429.0
1248,74,503,2017-07-14,True,Approved,WeareA2B,Standard,medium,medium,1228.07,+ACQ-400.91,38859.0
1249,1,713,2017-03-16,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,42688.0
1250,90,142,2017-04-16,False,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,38482.0
1251,80,803,2017-06-17,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,41047.0
1252,13,695,2017-03-04,True,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,40618.0
1253,58,2220,2017-03-30,False,Approved,OHM Cycles,Standard,medium,medium,912.52,+ACQ-141.40,36146.0
1254,10,1830,2017-04-04,False,Approved,Solex,Standard,medium,medium,1945.43,+ACQ-333.18,37499.0
1255,80,529,2017-01-15,False,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,38206.0
1256,52,1428,2017-12-06,False,Approved,Solex,Road,medium,large,1777.8,+ACQ-820.78,40670.0
1257,56,2498,2017-06-13,True,Approved,Norco Bicycles,Mountain,low,small,688.63,+ACQ-612.88,34244.0
1258,21,2222,2017-11-01,False,Approved,Solex,Standard,medium,large,1071.23,+ACQ-380.74,35160.0
1260,96,2288,2017-12-01,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,41434.0
1261,17,210,2017-06-10,False,Approved,Solex,Standard,high,medium,1024.66,+ACQ-614.80,40487.0
1262,0,2679,2017-10-06,False,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,34143.0
1263,37,1029,2017-03-08,True,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,36361.0
1265,49,375,2017-09-30,False,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,33259.0
1266,38,1572,2017-10-09,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,41848.0
1267,18,911,2017-11-04,False,Approved,Solex,Standard,medium,medium,575.27,+ACQ-431.45,41345.0
1269,80,2103,2017-06-07,True,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,35455.0
1270,1,3233,2017-10-11,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,37659.0
1271,52,2472,2017-10-06,False,Approved,Solex,Road,medium,large,1777.8,+ACQ-820.78,39031.0
1272,0,1759,2017-06-17,False,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,38647.0
1273,90,1315,2017-05-07,False,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,36367.0
1274,93,539,2017-07-22,False,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,38750.0
1275,97,27,2017-04-08,False,Approved,Solex,Standard,medium,large,202.62,+ACQ-151.96,42458.0
1277,2,3455,2017-06-27,True,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,41167.0
1278,81,2048,2017-10-21,True,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,36498.0
1279,18,469,2017-02-22,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,+ACQ-689.18,38482.0
1280,3,3102,2017-03-28,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,40779.0
1281,0,2500,2017-02-19,True,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,41047.0
1282,97,3491,2017-02-02,False,Approved,Solex,Standard,medium,large,202.62,+ACQ-151.96,42458.0
1284,38,2317,2017-07-29,True,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,40618.0
1285,57,2290,2017-02-26,True,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,40779.0
1286,11,2856,2017-12-24,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,34244.0
1287,35,1918,2017-10-13,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,34527.0
1288,50,1419,2017-02-28,False,Approved,WeareA2B,Standard,medium,small,175.89,+ACQ-131.92,42295.0
1289,95,1368,2017-06-05,False,Approved,Giant Bicycles,Standard,medium,large,569.56,+ACQ-528.43,37874.0
1290,38,367,2017-10-08,True,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,39427.0
1291,46,463,2017-08-21,True,Approved,Solex,Standard,low,medium,1289.85,+ACQ-74.51,41064.0
1293,67,1931,2017-01-01,True,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,38647.0
1294,12,2311,2017-04-09,False,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,38216.0
1295,93,158,2017-06-08,True,Approved,WeareA2B,Standard,medium,medium,1065.03,+ACQ-230.09,36833.0
1296,0,3375,2017-10-24,True,Approved,OHM Cycles,Standard,high,medium,227.88,+ACQ-136.73,38258.0
1297,43,3255,2017-09-15,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,+ACQ-818.01,37873.0
1298,93,743,2017-06-02,False,Approved,WeareA2B,Standard,medium,medium,1065.03,+ACQ-230.09,38002.0
1299,70,668,2017-01-29,True,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,42105.0
1300,75,604,2017-05-21,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,+ACQ-863.95,38859.0
1301,85,1893,2017-11-12,True,Approved,WeareA2B,Standard,medium,medium,752.64,+ACQ-205.36,42218.0
1302,25,2008,2017-05-25,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,+ACQ-829.65,42404.0
1303,54,3326,2017-02-14,False,Approved,WeareA2B,Standard,medium,medium,1807.45,+ACQ-778.69,38647.0
1304,67,2294,2017-09-29,False,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,38647.0
1305,9,2161,2017-08-28,False,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,33549.0
1306,46,1356,2017-11-20,False,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,36361.0
1307,62,1843,2017-04-23,True,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,40649.0
1308,0,1908,2017-08-16,False,Approved,Trek Bicycles,Standard,high,medium,358.39,+ACQ-215.03,33364.0
1309,76,2435,2017-08-29,False,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,41922.0
1310,59,495,2017-06-26,True,Approved,Solex,Standard,medium,large,1061.56,+ACQ-733.58,40487.0
1311,3,1625,2017-03-08,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,39298.0
1312,75,2774,2017-02-26,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,+ACQ-863.95,38859.0
1313,64,1473,2017-09-03,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,42145.0
1314,5,3469,2017-06-04,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,39298.0
1315,43,1170,2017-10-05,False,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,34071.0
1316,64,2540,2017-08-04,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,42105.0
1318,12,3478,2017-06-08,True,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,38216.0
1319,97,414,2017-03-01,True,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,33549.0
1320,95,372,2017-10-27,False,Approved,Giant Bicycles,Standard,medium,large,569.56,+ACQ-528.43,34556.0
1321,21,364,2017-10-17,False,Approved,Solex,Standard,medium,large,1071.23,+ACQ-380.74,35160.0
1322,3,3214,2017-10-23,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,38258.0
1323,7,2380,2017-02-24,True,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,40649.0
1324,91,643,2017-06-16,False,Approved,Solex,Standard,medium,medium,100.35,+ACQ-75.26,34556.0
1325,52,1298,2017-01-11,True,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,37220.0
1326,91,756,2017-03-28,False,Approved,Solex,Standard,medium,medium,100.35,+ACQ-75.26,41434.0
1327,99,773,2017-03-20,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,+ACQ-770.89,34556.0
1328,52,1641,2017-04-27,True,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,37220.0
1329,73,54,2017-10-07,True,Approved,Solex,Standard,medium,medium,1945.43,+ACQ-333.18,38193.0
1330,90,2261,2017-04-25,True,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,37539.0
1331,31,2881,2017-02-13,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,+ACQ-173.18,39031.0
1332,94,2678,2017-03-20,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,41434.0
1333,83,1841,2017-11-24,True,Approved,Solex,Touring,medium,large,2083.94,+ACQ-675.03,41533.0
1334,0,1304,2017-01-18,True,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,41245.0
1335,18,1969,2017-09-30,False,Approved,Solex,Standard,medium,medium,575.27,+ACQ-431.45,40670.0
1336,43,1016,2017-10-07,False,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,41848.0
1337,53,635,2017-09-21,True,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,34170.0
1338,98,677,2017-10-20,False,Approved,Trek Bicycles,Standard,high,medium,358.39,+ACQ-215.03,38002.0
1339,89,482,2017-05-23,True,Approved,WeareA2B,Touring,medium,large,1362.99,+ACQ-57.74,34079.0
1340,90,442,2017-02-18,False,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,38482.0
1341,39,1533,2017-09-17,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,+ACQ-582.48,35560.0
1342,88,226,2017-04-03,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,36145.0
1343,62,3353,2017-04-22,True,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,42145.0
1344,81,3216,2017-06-19,True,Approved,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,38206.0
1345,76,3254,2017-11-29,False,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,41922.0
1348,40,918,2017-05-10,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,37823.0
1349,38,406,2017-02-17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,41167.0
1350,86,2223,2017-01-12,False,Approved,OHM Cycles,Standard,medium,medium,235.63,+ACQ-125.07,38206.0
1351,1,1196,2017-06-28,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,42688.0
1352,66,999,2017-08-15,False,Approved,Solex,Standard,medium,medium,1163.89,+ACQ-589.27,42295.0
1353,43,1576,2017-04-20,True,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,36498.0
1354,46,1872,2017-07-30,True,Approved,Solex,Standard,low,medium,1289.85,+ACQ-74.51,37668.0
1356,4,3251,2017-03-27,True,Approved,Solex,Standard,medium,medium,1483.2,+ACQ-99.59,36146.0
1357,35,853,2017-05-23,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,34527.0
1358,6,636,2017-10-13,False,Approved,OHM Cycles,Standard,high,medium,227.88,+ACQ-136.73,37659.0
1359,35,935,2017-03-27,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,35052.0
1360,3,3289,2017-08-17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,40670.0
1362,32,1395,2017-01-27,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,+ACQ-707.40,38482.0
1363,38,2347,2017-05-15,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,41167.0
1364,36,1771,2017-08-08,True,Approved,Solex,Standard,low,medium,945.04,+ACQ-507.58,35052.0
1365,73,1698,2017-09-21,True,Approved,Solex,Standard,medium,medium,1945.43,+ACQ-333.18,41922.0
1366,65,1793,2017-02-20,True,Approved,WeareA2B,Standard,medium,medium,1807.45,+ACQ-778.69,40487.0
1367,13,1403,2017-07-19,True,Approved,Solex,Standard,medium,medium,1163.89,+ACQ-589.27,42560.0
1368,5,520,2017-12-06,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,40784.0
1370,52,347,2017-01-18,True,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,35455.0
1371,100,3352,2017-11-23,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,+ACQ-206.35,33364.0
1372,17,3254,2017-04-19,False,Approved,Solex,Standard,high,medium,1024.66,+ACQ-614.80,35378.0
1373,72,566,2017-01-04,False,Approved,OHM Cycles,Standard,medium,medium,912.52,+ACQ-141.40,34143.0
1375,63,2812,2017-10-04,True,Approved,WeareA2B,Standard,medium,medium,1992.93,+ACQ-762.63,33455.0
1376,23,2924,2017-07-16,False,Cancelled,Norco Bicycles,Mountain,low,small,688.63,+ACQ-612.88,33552.0
1377,9,1499,2017-07-06,True,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,42560.0
1378,58,137,2017-03-25,True,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,37220.0
1379,13,3128,2017-03-09,True,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,38750.0
1380,76,957,2017-06-02,False,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,42226.0
1381,61,114,2017-10-21,False,Approved,OHM Cycles,Standard,low,medium,71.16,+ACQ-56.93,42172.0
1383,2,2755,2017-10-25,True,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,41167.0
1384,57,1389,2017-02-21,True,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,33259.0
1385,73,1130,2017-05-29,False,Approved,Solex,Standard,medium,medium,1945.43,+ACQ-333.18,37499.0
1387,80,1814,2017-06-27,False,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,35455.0
1388,57,2992,2017-11-10,True,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,42145.0
1389,94,486,2017-02-15,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,34556.0
1390,49,3474,2017-08-15,True,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,35707.0
1392,70,1541,2017-10-21,False,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,38193.0
1393,65,2939,2017-03-12,False,Approved,WeareA2B,Standard,medium,medium,1807.45,+ACQ-778.69,38647.0
1396,31,3252,2017-02-26,True,Approved,WeareA2B,Standard,medium,medium,752.64,+ACQ-205.36,36145.0
1397,86,2603,2017-04-20,True,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,37698.0
1398,15,2985,2017-07-28,True,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,35378.0
1399,40,3109,2017-07-14,False,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,40672.0
1400,19,3244,2017-12-09,False,Approved,OHM Cycles,Road,high,large,12.01,+ACQ-7.21,39880.0
1402,91,3220,2017-10-11,True,Approved,Solex,Standard,medium,medium,100.35,+ACQ-75.26,36367.0
1403,0,2891,2017-01-01,True,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,34170.0
1404,62,17,2017-03-14,False,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,33879.0
1405,3,16,2017-08-17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,37220.0
1406,50,2459,2017-05-13,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,37337.0
1407,7,1404,2017-11-01,True,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,37838.0
1408,85,1001,2017-02-07,True,Approved,WeareA2B,Standard,medium,medium,752.64,+ACQ-205.36,42218.0
1409,48,2205,2017-05-04,True,Approved,WeareA2B,Standard,medium,medium,1762.96,+ACQ-950.52,41848.0
1410,93,2969,2017-07-15,False,Approved,WeareA2B,Standard,medium,medium,1065.03,+ACQ-230.09,34556.0
1411,79,1183,2017-07-30,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,+ACQ-818.01,39298.0
1412,57,3240,2017-09-05,True,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,42172.0
1413,79,2446,2017-10-20,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,+ACQ-818.01,37873.0
1414,32,993,2017-09-12,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,+ACQ-707.40,35667.0
1415,46,1528,2017-04-25,True,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,36361.0
1416,57,2088,2017-05-26,True,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,34143.0
